Q0#0,"""""""yo"""""""
HELLO#0,"""""""yo"""""""
HELLO_FAV4#0,"""""""¡He estado esperando!"""""""
HELLO_FAV3#0,"""""""Yo. ¡Te ves bien!"""""""
HELLO_FAV2#0,"""""""yo"""""""
HELLO_FAV1#0,"""""""¿Necesitas algo?"""""""
HELLO_FAV0#0,"""""""¿Que deseas?"""""""
GOODBYE#0,"""""""Nos vemos."""""""
GOODBYE_FAV4#0,"""""""¡Hasta luego!"""""""
GOODBYE_FAV3#0,"""""""¡Nos vemos!"""""""
GOODBYE_FAV2#0,"""""""Nos vemos."""""""
GOODBYE_FAV1#0,"""""""ah"""""""
GOODBYE_FAV0#0,"""""""...Uf (suspira como si estuviera cansado)"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
