Q0#0,"""""""¡Hola!"""""""
HELLO#0,"""""""¡Hola!"""""""
HELLO_FAV4#0,"""""""Oh, y vino, ¡Y vino!, ¡\u3000Te estoy esperando!"""""""
HELLO_FAV3#0,"""""""¡Ah, vinista!"""""""
HELLO_FAV2#0,"""""""¡Hola!"""""""
HELLO_FAV1#0,"""""""Gracias."""""""
HELLO_FAV0#0,"""""""Oh......."""""""
GOODBYE#0,"""""""Adios."""""""
GOODBYE_FAV4#0,"""""""¡Hasta la proxima!"""""""
GOODBYE_FAV3#0,"""""""¡Juntos de nuevo!"""""""
GOODBYE_FAV2#0,"""""""Adios."""""""
GOODBYE_FAV1#0,"""""""Adios"""""""
GOODBYE_FAV0#0,"""""""Finalmente."""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
