Q0#0,"""""""hola"""""""
HELLO#0,"""""""hola"""""""
HELLO_FAV4#0,"""""""estoy cansado de esperar"""""""
HELLO_FAV3#0,"""""""Ah, viniste."""""""
HELLO_FAV2#0,"""""""hola"""""""
HELLO_FAV1#0,"""""""Gracias."""""""
HELLO_FAV0#0,"""""""Oh......."""""""
GOODBYE#0,"""""""Adios."""""""
GOODBYE_FAV4#0,"""""""Por favor vuelve pronto"""""""
GOODBYE_FAV3#0,"""""""Hasta la proxima"""""""
GOODBYE_FAV2#0,"""""""Adios."""""""
GOODBYE_FAV1#0,"""""""Adios."""""""
GOODBYE_FAV0#0,"""""""Uf..."""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
