Q0#0,"""""""hola seйor"""""""
HELLO#0,"""""""hola seйor"""""""
HELLO_FAV4#0,"""""""Espero verte de nuevo."""""""
HELLO_FAV3#0,"""""""Ah, hola."""""""
HELLO_FAV2#0,"""""""hola seйor"""""""
HELLO_FAV1#0,"""""""...¿Que?"""""""
HELLO_FAV0#0,"""""""...Eh, hola."""""""
GOODBYE#0,"""""""Adios"""""""
GOODBYE_FAV4#0,"""""""Gracias de nuevo."""""""
GOODBYE_FAV3#0,"""""""Cuidate."""""""
GOODBYE_FAV2#0,"""""""Adios"""""""
GOODBYE_FAV1#0,"""""""...? (pareciendo curioso)"""""""
GOODBYE_FAV0#0,"""""""...Uf (suspiro de alivio)"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
