Q0#0,"""hola nyan"""
HELLO#0,"""hola nyan"""
HELLO_FAV4#0,"""¡He estado esperando mucho tiempo!"""
HELLO_FAV3#0,"""¡a! \u3000¡Esta aqui!"""
HELLO_FAV2#0,"""hola nyan"""
HELLO_FAV1#0,"""¿Nyan?"""
HELLO_FAV0#0,"""Emm..."""
GOODBYE#0,"""¡Adios Nyan!"""
GOODBYE_FAV4#0,"""No quiero que te vayas todavia."""
GOODBYE_FAV3#0,"""¡Ven de nuevo miau!"""
GOODBYE_FAV2#0,"""¡Adios Nyan!"""
GOODBYE_FAV1#0,"""¡Nyan!"""
GOODBYE_FAV0#0,"""Uf..."""
00_01#0,"""Opcion 1"""
00_02#0,"""Opcion 2"""
TALK_ST#0,"""hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
