Q0#0,"""""""¿Es para mi?"""""""
HELLO#0,"""""""¿Es para mi?"""""""
HELLO_FAV4#0,"""""""¡Gracias por venir!"""""""
HELLO_FAV3#0,"""""""Oh, eres tu."""""""
HELLO_FAV2#0,"""""""¿Hablas conmigo?"""""""
HELLO_FAV1#0,"""""""¿Que?"""""""
HELLO_FAV0#0,"""""""...¿Que es eso?"""""""
GOODBYE#0,"""""""¡Adios!."""""""
GOODBYE_FAV4#0,"""""""Quedemos otra vez."""""""
GOODBYE_FAV3#0,"""""""Nos vemos."""""""
GOODBYE_FAV2#0,"""""""¡Adios!."""""""
GOODBYE_FAV1#0,"""""""Bien entonces."""""""
GOODBYE_FAV0#0,"""""""...Oh querido(a)."""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
