Q0#0,"""¿Que quieres conmigo?"""
HELLO#0,"""¿Que quieres conmigo?"""
HELLO_FAV4#0,"""¡Hmph, es tarde!"""
HELLO_FAV3#0,"""¿Que hay de nuevo?"""
HELLO_FAV2#0,"""¿Que quieres conmigo?"""
HELLO_FAV1#0,"""¿Que?"""
HELLO_FAV0#0,"""¿Que hay de nuevo?"""
GOODBYE#0,"""¡Mmm!"""
GOODBYE_FAV4#0,"""¿Que hay de nuevo, peon?"""
GOODBYE_FAV3#0,"""¡Adios!."""
GOODBYE_FAV2#0,"""¡Mmm!"""
GOODBYE_FAV1#0,"""¡Despues de todo, eso no era importante!"""
GOODBYE_FAV0#0,"""...¿Que deseas?"""
00_01#0,"""Opcion 1"""
00_02#0,"""Opcion 2"""
TALK_ST#0,"""hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
