Q0#0,"""""""Yo."""""""
HELLO#0,"""""""Yo."""""""
HELLO_FAV4#0,"""""""¡Te ves bien!"""""""
HELLO_FAV3#0,"""""""¡Oye!"""""""
HELLO_FAV2#0,"""""""Yo."""""""
HELLO_FAV1#0,"""""""Oh."""""""
HELLO_FAV0#0,"""""""...¿Que?"""""""
GOODBYE#0,"""""""¡Adios!."""""""
GOODBYE_FAV4#0,"""""""¡Te vere despues!."""""""
GOODBYE_FAV3#0,"""""""Nos vemos."""""""
GOODBYE_FAV2#0,"""""""¡Adios!."""""""
GOODBYE_FAV1#0,"""""""Si."""""""
GOODBYE_FAV0#0,"""""""Oh."""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
