Q0#0,"""""""¿Cual es tu negocio?"""""""
HELLO#0,"""""""¿Cual es tu negocio?"""""""
HELLO_FAV4#0,"""""""te estaba esperando"""""""
HELLO_FAV3#0,"""""""bienvenido"""""""
HELLO_FAV2#0,"""""""¿Cual es tu negocio?"""""""
HELLO_FAV1#0,"""""""¿Que?"""""""
HELLO_FAV0#0,"""""""……"""""""
GOODBYE#0,"""""""¡Adios!."""""""
GOODBYE_FAV4#0,"""""""puedes venir en cualquier momento"""""""
GOODBYE_FAV3#0,"""""""Quedemos otra vez."""""""
GOODBYE_FAV2#0,"""""""¡Adios!."""""""
GOODBYE_FAV1#0,"""""""Estiercol"""""""
GOODBYE_FAV0#0,"""""""De nada..."""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
