Q0#0,"""""""¿Que pasa?"""""""
HELLO#0,"""""""Que sucede"""""""
HELLO_FAV4#0,"""""""¡Ah!, ¡Te eh estado esperando!"""""""
HELLO_FAV3#0,"""""""Jeje, ¿ha estado bien?"""""""
HELLO_FAV2#0,"""""""¿Que pasa?"""""""
HELLO_FAV1#0,"""""""¡Ah!"""""""
HELLO_FAV0#0,"""""""...Eh, hola."""""""
GOODBYE#0,"""""""Adios"""""""
GOODBYE_FAV4#0,"""""""¡Vuelve pronto!"""""""
GOODBYE_FAV3#0,"""""""Adios, adios."""""""
GOODBYE_FAV2#0,"""""""Adios"""""""
GOODBYE_FAV1#0,"""""""Si"""""""
GOODBYE_FAV0#0,"""""""...Bien..."""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
