Q0#0,"""""""declara tu negocio"""""""
HELLO#0,"""""""declara tu negocio"""""""
HELLO_FAV4#0,"""""""el estado esperando"""""""
HELLO_FAV3#0,"""""""¡Gracias por venir!"""""""
HELLO_FAV2#0,"""""""declara tu negocio"""""""
HELLO_FAV1#0,"""""""¿De que sirve?"""""""
HELLO_FAV0#0,"""""""...¿Que deseas?"""""""
GOODBYE#0,"""""""Bien entonces."""""""
GOODBYE_FAV4#0,"""""""puedes venir en cualquier momento"""""""
GOODBYE_FAV3#0,"""""""Bueno, te veo."""""""
GOODBYE_FAV2#0,"""""""Bien entonces."""""""
GOODBYE_FAV1#0,"""""""Despedida"""""""
GOODBYE_FAV0#0,"""""""Estiercol"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
