Q0#0,"""¡Hola!"""
HELLO#0,"""¡Hola!"""
HELLO_FAV4#0,"""¡Ejeje!, ¡Me alegro de conocerte!"""
HELLO_FAV3#0,"""¡Guau!, ¡Estaba esperandote!"""
HELLO_FAV2#0,"""¡Hola!"""
HELLO_FAV1#0,"""Este... ¡Hola!"""
HELLO_FAV0#0,"""Bueno... ...Hola."""
GOODBYE#0,"""¡Hasta la vista!"""
GOODBYE_FAV4#0,"""¡Nos volveremos a ver!"""
GOODBYE_FAV3#0,"""¡Te vere luego!"""
GOODBYE_FAV2#0,"""¡Hasta la vista!"""
GOODBYE_FAV1#0,"""¡Adios!."""
GOODBYE_FAV0#0,"""Eh"""
00_01#0,"""Opcion 1"""
00_02#0,"""Opcion 2"""
TALK_ST#0,"""hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
