Q0#0,"""¿Hola, que tal?"""
HELLO#0,"""¿Hola, que tal?"""
HELLO_FAV4#0,"""¿Hola, que tal?"""
HELLO_FAV3#0,"""¿Hola, que tal?"""
HELLO_FAV2#0,"""¿Hola, que tal?"""
HELLO_FAV1#0,"""¿Hola, que tal?"""
HELLO_FAV0#0,"""¿Hola, que tal?"""
GOODBYE#0,"""Mmmmm ten cuidado"""
GOODBYE_FAV4#0,"""Mmmmm ten cuidado"""
GOODBYE_FAV3#0,"""Mmmmm ten cuidado"""
GOODBYE_FAV2#0,"""Mmmmm ten cuidado"""
GOODBYE_FAV1#0,"""Mmmmm ten cuidado"""
GOODBYE_FAV0#0,"""Mmmmm ten cuidado"""
00_01#0,"""Opcion 1"""
00_02#0,"""Opcion 2"""
TALK_ST#0,"""hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
