Q0#0,"""""""Hola."""""""
HELLO#0,"""""""Hola."""""""
HELLO_FAV4#0,"""""""¡Bien hecho!"""""""
HELLO_FAV3#0,"""""""¿Eres tu?"""""""
HELLO_FAV2#0,"""""""Hola."""""""
HELLO_FAV1#0,"""""""¿Que?"""""""
HELLO_FAV0#0,"""""""¿Que quieres de mi?"""""""
GOODBYE#0,"""""""¡Ponte a trabajar!"""""""
GOODBYE_FAV4#0,"""""""¡La mejor de las suertes!"""""""
GOODBYE_FAV3#0,"""""""¿Algo mas en lo que puedo ayudarte?"""""""
GOODBYE_FAV2#0,"""""""¡Ponte a trabajar!"""""""
GOODBYE_FAV1#0,"""""""Mmm..."""""""
GOODBYE_FAV0#0,"""""""ah"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
