Q0#0,"""Hola～"""
HELLO#0,"""Hola～"""
HELLO_FAV4#0,"""¡Te estaba esperando!"""
HELLO_FAV3#0,"""¡Hola y gracias!"""
HELLO_FAV2#0,"""Hola～"""
HELLO_FAV1#0,"""Muchas gracias."""
HELLO_FAV0#0,"""Espera, ¿Que?..."""
GOODBYE#0,"""Cao～"""
GOODBYE_FAV4#0,"""¡Vuelve pronto!"""
GOODBYE_FAV3#0,"""¡Hasta la vista!"""
GOODBYE_FAV2#0,"""Cao～"""
GOODBYE_FAV1#0,"""Finalmente."""
GOODBYE_FAV0#0,"""...Adios."""
00_01#0,"""Opcion 1"""
00_02#0,"""Opcion 2"""
TALK_ST#0,"""hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
