Q0#0,"""""""¡Que pasa!"""""""
HELLO#0,"""""""¡Que pasa!"""""""
HELLO_FAV4#0,"""""""¡Nos vemos de nuevo!"""""""
HELLO_FAV3#0,"""""""¡Oye!"""""""
HELLO_FAV2#0,"""""""¡Que pasa!"""""""
HELLO_FAV1#0,"""""""¿Que puedo hacer por ti?"""""""
HELLO_FAV0#0,"""""""...¿Que?"""""""
GOODBYE#0,"""""""¡Adios!."""""""
GOODBYE_FAV4#0,"""""""¡Nos vemos pronto!"""""""
GOODBYE_FAV3#0,"""""""¡Diez cuidados!"""""""
GOODBYE_FAV2#0,"""""""¡Adios!."""""""
GOODBYE_FAV1#0,"""""""Te veo."""""""
GOODBYE_FAV0#0,"""""""...Mmm"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
