Q0#0,"""""""¿Que pasa?"""""""
HELLO#0,"""""""¿Que pasa?"""""""
HELLO_FAV4#0,"""""""¡He estado esperando!"""""""
HELLO_FAV3#0,"""""""Oh, eres tu."""""""
HELLO_FAV2#0,"""""""¿Que pasa?"""""""
HELLO_FAV1#0,"""""""Hasta luego"""""""
HELLO_FAV0#0,"""""""……"""""""
GOODBYE#0,"""""""Nos vemos."""""""
GOODBYE_FAV4#0,"""""""¡Hasta luego!"""""""
GOODBYE_FAV3#0,"""""""¡Pues bien!"""""""
GOODBYE_FAV2#0,"""""""Nos vemos."""""""
GOODBYE_FAV1#0,"""""""¡Adios!."""""""
GOODBYE_FAV0#0,"""""""……"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion 2"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
