Q0#0,"""""""Yo！"""""""
HELLO#0,"""""""Yo！"""""""
HELLO_FAV4#0,"""""""¿No me vas a hacer esperar?"""""""
HELLO_FAV3#0,"""""""Vienes mucho por aca"""""""
HELLO_FAV2#0,"""""""Yo！"""""""
HELLO_FAV1#0,"""""""¿Que pasa?"""""""
HELLO_FAV0#0,"""""""¿Que?"""""""
GOODBYE#0,"""""""Bueno entonces"""""""
GOODBYE_FAV4#0,"""""""Vendras de nuevo"""""""
GOODBYE_FAV3#0,"""""""Bueno entonces, te veo luego."""""""
GOODBYE_FAV2#0,"""""""Bueno entonces"""""""
GOODBYE_FAV1#0,"""""""ah"""""""
GOODBYE_FAV0#0,"""""""Hazlo"""""""
00_01#0,"""""""Opcion 1"""""""
00_02#0,"""""""Opcion ２"""""""
TALK_ST#0,"""""""hablar"""""""
C_ORDER_ST#0,"""""""Escuchar los detalles"""""""
