Q0#0,"""¿Algo que necesites?"""
HELLO#0,"""¿Algo que necesites?"""
HELLO_FAV4#0,"""he estado esperando"""
HELLO_FAV3#0,"""Oh, eres tu"""
HELLO_FAV2#0,"""¿Algo que necesites?"""
HELLO_FAV1#0,"""En que puedo serte util?"""
HELLO_FAV0#0,"""¿Que?"""
GOODBYE#0,"""disculpar"""
GOODBYE_FAV4#0,"""Asi que de nuevo aqui"""
GOODBYE_FAV3#0,"""¡Adios!."""
GOODBYE_FAV2#0,"""disculpar"""
GOODBYE_FAV1#0,"""…… ah"""
GOODBYE_FAV0#0,"""……"""
00_01#0,"""Opción 1"""
00_02#0,"""Opción 2"""
TALK_ST#0,"""hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
